   0.286431E+10   0.119687E+10   0.260226E+10   0.621349E+29   0.108103E+10   0.733414E+02   0.119774E+08
   0.287243E+10   0.273804E+10  -0.868326E+09   0.621349E+29   0.108111E+10   0.733250E+02   0.119765E+08
   0.288055E+10   0.279053E+10  -0.714512E+09   0.621349E+29   0.108119E+10   0.733086E+02   0.119756E+08
   0.288868E+10   0.275496E+10  -0.868695E+09   0.621349E+29   0.108127E+10   0.732922E+02   0.119747E+08
   0.289680E+10   0.279828E+10   0.749059E+09   0.621349E+29   0.108135E+10   0.732758E+02   0.119738E+08
   0.290492E+10   0.277224E+10  -0.867889E+09   0.621349E+29   0.108143E+10   0.732594E+02   0.119729E+08
   0.291285E+10   0.120022E+10  -0.265409E+10   0.621349E+29   0.108151E+10   0.732432E+02   0.119720E+08
   0.292072E+10   0.256420E+10  -0.139837E+10   0.621349E+29   0.108159E+10   0.732271E+02   0.119712E+08
   0.292858E+10   0.291249E+10  -0.306575E+09   0.621349E+29   0.108167E+10   0.732110E+02   0.119703E+08
   0.293644E+10   0.207800E+10   0.207475E+10   0.621349E+29   0.108175E+10   0.731949E+02   0.119694E+08
   0.294430E+10   0.285392E+10  -0.723919E+09   0.621349E+29   0.108183E+10   0.731788E+02   0.119685E+08
   0.295217E+10   0.257035E+10   0.145210E+10   0.621349E+29   0.108190E+10   0.731626E+02   0.119676E+08
   0.295993E+10   0.295950E+10  -0.504125E+08   0.621349E+29   0.108198E+10   0.731466E+02   0.119668E+08
   0.296754E+10   0.283099E+10  -0.889828E+09   0.621349E+29   0.108206E+10   0.731308E+02   0.119659E+08
   0.297515E+10   0.229094E+10  -0.189818E+10   0.621349E+29   0.108214E+10   0.731150E+02   0.119650E+08
   0.298276E+10   0.160212E+10  -0.251596E+10   0.621349E+29   0.108222E+10   0.730991E+02   0.119642E+08
   0.299037E+10   0.100484E+10   0.281649E+10   0.621349E+29   0.108230E+10   0.730833E+02   0.119633E+08
   0.299798E+10   0.294954E+10  -0.536743E+09   0.621349E+29   0.108237E+10   0.730675E+02   0.119624E+08
   0.300559E+10   0.867758E+09   0.287760E+10   0.621349E+29   0.108245E+10   0.730516E+02   0.119616E+08
   0.301302E+10   0.204890E+10   0.220914E+10   0.621349E+29   0.108253E+10   0.730360E+02   0.119607E+08
   0.302039E+10   0.181590E+10   0.241355E+10   0.621349E+29   0.108261E+10   0.730204E+02   0.119599E+08
   0.302776E+10   0.295772E+10  -0.647468E+09   0.621349E+29   0.108268E+10   0.730049E+02   0.119590E+08
   0.303513E+10   0.900933E+09  -0.289833E+10   0.621349E+29   0.108276E+10   0.729893E+02   0.119582E+08
   0.304249E+10   0.246963E+10   0.177699E+10   0.621349E+29   0.108284E+10   0.729737E+02   0.119573E+08
   0.304986E+10   0.810340E+09   0.294024E+10   0.621349E+29   0.108291E+10   0.729582E+02   0.119565E+08
   0.305723E+10   0.229916E+10   0.201507E+10   0.621349E+29   0.108299E+10   0.729426E+02   0.119556E+08
   0.306442E+10   0.280072E+10   0.124362E+10   0.621349E+29   0.108307E+10   0.729273E+02   0.119548E+08
   0.307155E+10   0.208066E+10  -0.225948E+10   0.621349E+29   0.108314E+10   0.729120E+02   0.119540E+08
   0.307868E+10   0.279643E+10  -0.128774E+10   0.621349E+29   0.108322E+10   0.728967E+02   0.119531E+08
   0.308582E+10   0.120705E+10   0.283995E+10   0.621349E+29   0.108329E+10   0.728814E+02   0.119523E+08
   0.309295E+10   0.307191E+10  -0.360185E+09   0.621349E+29   0.108337E+10   0.728661E+02   0.119514E+08
   0.310008E+10   0.289466E+10   0.110972E+10   0.621349E+29   0.108345E+10   0.728508E+02   0.119506E+08
   0.310722E+10   0.273511E+10  -0.147444E+10   0.621349E+29   0.108352E+10   0.728355E+02   0.119498E+08
   0.311425E+10   0.308864E+10  -0.398544E+09   0.621349E+29   0.108360E+10   0.728203E+02   0.119489E+08
   0.312116E+10   0.260637E+10   0.171711E+10   0.621349E+29   0.108367E+10   0.728053E+02   0.119481E+08
   0.312806E+10   0.286521E+10  -0.125513E+10   0.621349E+29   0.108375E+10   0.727902E+02   0.119473E+08
   0.313497E+10   0.306632E+10   0.652488E+09   0.621349E+29   0.108382E+10   0.727752E+02   0.119465E+08
   0.314188E+10   0.314103E+10  -0.727718E+08   0.621349E+29   0.108390E+10   0.727602E+02   0.119457E+08
   0.314878E+10   0.291529E+10  -0.118993E+10   0.621349E+29   0.108397E+10   0.727451E+02   0.119448E+08
   0.315569E+10   0.888763E+09  -0.302795E+10   0.621349E+29   0.108405E+10   0.727301E+02   0.119440E+08
   0.316259E+10   0.285181E+10   0.136719E+10   0.621349E+29   0.108412E+10   0.727151E+02   0.119432E+08
   0.316934E+10   0.303461E+10   0.914274E+09   0.621349E+29   0.108419E+10   0.727002E+02   0.119424E+08
   0.317603E+10   0.256968E+10   0.186652E+10   0.621349E+29   0.108427E+10   0.726854E+02   0.119416E+08
   0.318272E+10   0.258286E+10   0.185971E+10   0.621349E+29   0.108434E+10   0.726707E+02   0.119408E+08
   0.318940E+10   0.301898E+10   0.102860E+10   0.621349E+29   0.108441E+10   0.726559E+02   0.119399E+08
   0.319609E+10   0.315050E+10   0.537887E+09   0.621349E+29   0.108449E+10   0.726411E+02   0.119391E+08
   0.320278E+10   0.267890E+10  -0.175535E+10   0.621349E+29   0.108456E+10   0.726264E+02   0.119383E+08
   0.320946E+10   0.134946E+10  -0.291197E+10   0.621349E+29   0.108463E+10   0.726116E+02   0.119375E+08
