   0.8690548472E+09  0.7601600328E+02  0.2092798788E+30  0.1236024598E+18  0.2439008653E+16
   0.8985575192E+09  0.7599718670E+02  0.2312900358E+30  0.1235616670E+18  0.2438807390E+16
   0.9290650305E+09  0.7597707532E+02  0.2556150212E+30  0.1235180709E+18  0.2438592241E+16
   0.9606119513E+09  0.7595558022E+02  0.2824982877E+30  0.1234714795E+18  0.2438362248E+16
   0.9932340777E+09  0.7593260640E+02  0.3122088919E+30  0.1234216878E+18  0.2438116384E+16
   0.1026968479E+10  0.7590805237E+02  0.3450441877E+30  0.1233684769E+18  0.2437853554E+16
   0.1061853546E+10  0.7588180970E+02  0.3813328017E+30  0.1233116128E+18  0.2437572587E+16
   0.1097929046E+10  0.7585376256E+02  0.4214379226E+30  0.1232508459E+18  0.2437272228E+16
   0.1135236173E+10  0.7582378721E+02  0.4657609358E+30  0.1231859097E+18  0.2436951137E+16
   0.1173817609E+10  0.7579175150E+02  0.5147454410E+30  0.1231165195E+18  0.2436607883E+16
   0.1213717580E+10  0.7575751424E+02  0.5688816916E+30  0.1230423715E+18  0.2436240933E+16
   0.1254981922E+10  0.7572092467E+02  0.6287115014E+30  0.1229631414E+18  0.2435848649E+16
   0.1297658146E+10  0.7568182176E+02  0.6948336672E+30  0.1228784831E+18  0.2435429280E+16
   0.1341795507E+10  0.7564003352E+02  0.7679099619E+30  0.1227880272E+18  0.2434980951E+16
   0.1387445079E+10  0.7559537634E+02  0.8486717576E+30  0.1226913794E+18  0.2434501660E+16
   0.1434659831E+10  0.7554765411E+02  0.9379273455E+30  0.1225881193E+18  0.2433989264E+16
   0.1483494713E+10  0.7549665748E+02  0.1036570025E+31  0.1224777982E+18  0.2433441472E+16
   0.1534006735E+10  0.7544216292E+02  0.1145587047E+31  0.1223599374E+18  0.2432855833E+16
   0.1586255067E+10  0.7538393182E+02  0.1266069488E+31  0.1222340266E+18  0.2432229727E+16
   0.1640301131E+10  0.7532170948E+02  0.1399223179E+31  0.1220995216E+18  0.2431560351E+16
   0.1668018149E+10  0.7527282610E+02  0.1470962885E+31  0.1219938771E+18  0.2431034214E+16
   0.1696208706E+10  0.7523848763E+02  0.1546380765E+31  0.1219196801E+18  0.2430664489E+16
   0.1724881163E+10  0.7520299293E+02  0.1625665402E+31  0.1218429966E+18  0.2430282197E+16
   0.1754044038E+10  0.7516630335E+02  0.1709015050E+31  0.1217637443E+18  0.2429886909E+16
   0.1783706016E+10  0.7512837894E+02  0.1796638125E+31  0.1216818383E+18  0.2429478182E+16
   0.1813875953E+10  0.7508917846E+02  0.1888753731E+31  0.1215971908E+18  0.2429055557E+16
   0.1844562876E+10  0.7504865930E+02  0.1985592206E+31  0.1215097113E+18  0.2428618561E+16
   0.1875775989E+10  0.7500677745E+02  0.2087395695E+31  0.1214193064E+18  0.2428166703E+16
   0.1907524679E+10  0.7496348747E+02  0.2194418761E+31  0.1213258795E+18  0.2427699477E+16
   0.1939818519E+10  0.7491874241E+02  0.2306929017E+31  0.1212293313E+18  0.2427216356E+16
   0.1972667273E+10  0.7487249381E+02  0.2425207797E+31  0.1211295590E+18  0.2426716800E+16
   0.2006080900E+10  0.7482469159E+02  0.2549550860E+31  0.1210264567E+18  0.2426200245E+16
   0.2040069561E+10  0.7477528407E+02  0.2680269127E+31  0.1209199151E+18  0.2425666113E+16
   0.2074643622E+10  0.7472421786E+02  0.2817689464E+31  0.1208098213E+18  0.2425113801E+16
   0.2109813659E+10  0.7467143785E+02  0.2962155492E+31  0.1206960592E+18  0.2424542689E+16
   0.2145590468E+10  0.7461688712E+02  0.3114028452E+31  0.1205785085E+18  0.2423952134E+16
   0.2181985063E+10  0.7456050692E+02  0.3273688105E+31  0.1204570457E+18  0.2423341471E+16
   0.2219008690E+10  0.7450223657E+02  0.3441533683E+31  0.1203315429E+18  0.2422710012E+16
   0.2256672827E+10  0.7444201345E+02  0.3617984888E+31  0.1202018687E+18  0.2422057045E+16
   0.2294989197E+10  0.7437977292E+02  0.3803482940E+31  0.1200678873E+18  0.2421381834E+16
   0.2333969765E+10  0.7431544823E+02  0.3998491681E+31  0.1199294587E+18  0.2420683617E+16
   0.2373626754E+10  0.7424897050E+02  0.4203498733E+31  0.1197864387E+18  0.2419961607E+16
   0.2413972649E+10  0.7418026863E+02  0.4419016722E+31  0.1196386784E+18  0.2419214988E+16
   0.2455020202E+10  0.7410926925E+02  0.4645584554E+31  0.1194860248E+18  0.2418442915E+16
   0.2496782443E+10  0.7403589661E+02  0.4883768767E+31  0.1193283197E+18  0.2417644517E+16
   0.2539272687E+10  0.7396007258E+02  0.5134164946E+31  0.1191654003E+18  0.2416818890E+16
   0.2582504542E+10  0.7388171653E+02  0.5397399212E+31  0.1189970991E+18  0.2415965099E+16
   0.2626491920E+10  0.7380074524E+02  0.5674129787E+31  0.1188232430E+18  0.2415082177E+16
   0.2671249039E+10  0.7371707288E+02  0.5965048643E+31  0.1186436542E+18  0.2414169124E+16
   0.2716790444E+10  0.7363061089E+02  0.6270883226E+31  0.1184581492E+18  0.2413224903E+16
   0.2763131007E+10  0.7354126792E+02  0.6592398285E+31  0.1182665394E+18  0.2412248444E+16
   0.2810285940E+10  0.7344894974E+02  0.6930397772E+31  0.1180686302E+18  0.2411238636E+16
   0.2858270810E+10  0.7335355916E+02  0.7285726865E+31  0.1178642217E+18  0.2410194332E+16
   0.2907101544E+10  0.7325499596E+02  0.7659274069E+31  0.1176531077E+18  0.2409114344E+16
   0.2956794444E+10  0.7315315679E+02  0.8051973448E+31  0.1174350763E+18  0.2407997442E+16
   0.3007366200E+10  0.7304793507E+02  0.8464806954E+31  0.1172099093E+18  0.2406842353E+16
   0.3058833902E+10  0.7293922093E+02  0.8898806888E+31  0.1169773823E+18  0.2405647759E+16
   0.3111215051E+10  0.7282690110E+02  0.9355058473E+31  0.1167372644E+18  0.2404412298E+16
   0.3164527576E+10  0.7271085883E+02  0.9834702578E+31  0.1164893183E+18  0.2403134557E+16
   0.3218789849E+10  0.7259097377E+02  0.1033893856E+32  0.1162332999E+18  0.2401813074E+16
   0.3274020699E+10  0.7246712193E+02  0.1086902728E+32  0.1159689583E+18  0.2400446337E+16
   0.3330239427E+10  0.7233917550E+02  0.1142629422E+32  0.1156960355E+18  0.2399032779E+16
   0.3387465824E+10  0.7220700283E+02  0.1201213285E+32  0.1154142666E+18  0.2397570778E+16
